unique_id,title,authors,year,journal,species,tolerance_metric,heat_tolerance,latitude,longitude
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Calceolaria_cavanillesii,Tcrit,44.272,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Callicarpa_japonica,Tcrit,47.242,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Calycanthus_floridus,Tcrit,46.491,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Calystegia_soldanella,Tcrit,48.126,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Camellia_reticulata,Tcrit,49.099,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Carrierea_calycina,Tcrit,48.484,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Carya_tomentosa,Tcrit,47.238,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Catalpa_speciosa,Tcrit,49.185,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Cathaya_argyrophylla,Tcrit,48.868,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Cephalotaxus_harringtonia,Tcrit,44.63,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Ceratostigma_plumbaginoides,Tcrit,42.054,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Cercidiphyllum_japonicum,Tcrit,48.381,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Chamaecyparis_lawsoniana,Tcrit,47.389,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Chrysosplenium_davidianum,Tcrit,42.888,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Cistus_albidus,Tcrit,48.537,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Clethra_alnifolia,Tcrit,44.16,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Colchicum_autumnale,Tcrit,44.951,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Cornus_unalaschkensis,Tcrit,45.202,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Corylopsis_pauciflora,Tcrit,47.412,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Crinodendron_hookerianum,Tcrit,47.728,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Daphne_alpina,Tcrit,43.672,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Daphniphyllum_macropodum,Tcrit,47.824,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Datisca_cannabina,Tcrit,43.81,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Davidia_involucrata,Tcrit,48.823,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Dianthus_giganteus,Tcrit,48.841,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Dicentra_formosa,Tcrit,45.536,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Dietes_iridioides,Tcrit,42.224,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Diospyros_lotus,Tcrit,44.978,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Drimys_lanceolata,Tcrit,49.416,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Dryopteris_carthusiana,Tcrit,47.797,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Emmenopterys_henryi,Tcrit,43.242,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Enkianthus_campanulatus,Tcrit,47.003,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Ephedra_likiangensis,Tcrit,49.08,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Eriophorum_chamissonis,Tcrit,46.723,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Erythranthre_guttata,Tcrit,40.821,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Escallonia_rubra,Tcrit,47.14,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Eucalyptus_coccifera,Tcrit,46.061,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Eucryphia_glutinosa,Tcrit,46.771,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Euonymus_carnosus,Tcrit,45.639,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Euphorbia_characias,Tcrit,43.961,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Euptelea_pleiosperma,Tcrit,50.846,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Fragaria_chiloensis,Tcrit,49.207,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Francoa_ramosa,Tcrit,43.287,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Galax_urceolata,Tcrit,48.042,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Garrya_fremontii,Tcrit,42.606,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Gaultheria_shallon,Tcrit,50.354,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Gelsemium_sempervirens,Tcrit,46.623,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Gentiana_asclepiadea,Tcrit,45.361,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Geranium_platypetalum,Tcrit,41.504,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Ginkgo_biloba,Tcrit,42.952,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Grevillea_victoriae,Tcrit,40.559,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Gunnera_monoica,Tcrit,43.757,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Gymnocarpium_dryopteris,Tcrit,45.957,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hedera_helix,Tcrit,47.337,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hedychium_densiflorum,Tcrit,48.488,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Helwingia_chinensis,Tcrit,43.843,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hosackia_gracilis,Tcrit,47.141,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hosta_sieboldii,Tcrit,47.768,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Humulus_lupulus,Tcrit,46.009,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hydrangea_macrophylla,Tcrit,47.186,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hydrophyllum_tenuipes,Tcrit,43.497,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hylotelephium_spectabile,Tcrit,46.731,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Hypericum_forrestii,Tcrit,40.531,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Ilex_latifolia,Tcrit,48.448,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Impatiens_omeiana,Tcrit,43.366,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Inula_helenium,Tcrit,46.121,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Itea_virginica,Tcrit,45.609,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Kniphofia_hirsuta,Tcrit,45.602,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Larix_laricina,Tcrit,45.18,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Lewisia_cotyledon,Tcrit,49.707,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Ligustrum_japonicum,Tcrit,45.208,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Lilium_martagon,Tcrit,40.558,49.246,-123.191
130,"Variation in leaf carbon economics, energy balance, and heat tolerance traits highlights differing timescales of adaptation and acclimation","Bison, NN; Michaletz, ST",2024,NEW PHYTOLOGIST,Lindera_benzoin,Tcrit,45.179,49.246,-123.191
